imgname,ra,dec
rings.v3.skycell.1338.076.stk.i.unconv.fits,63.3993247828,3.00008102124
rings.v3.skycell.1338.077.stk.i.unconv.fits,62.9989166644,2.99978848982
rings.v3.skycell.1338.078.stk.i.unconv.fits,62.5986063128,2.99934984676
rings.v3.skycell.1338.079.stk.i.unconv.fits,62.198432756,2.99876528432
rings.v3.skycell.1338.080.stk.i.unconv.fits,65.802076245,3.39859893932
rings.v3.skycell.1338.081.stk.i.unconv.fits,65.4018051751,3.39926145047
rings.v3.skycell.1338.082.stk.i.unconv.fits,65.0013972036,3.39975859177
rings.v3.skycell.1338.083.stk.i.unconv.fits,64.6008913867,3.40009014531
rings.v3.skycell.1338.084.stk.i.unconv.fits,64.2003268384,3.40025596565
rings.v3.skycell.1338.085.stk.i.unconv.fits,63.7997427069,3.40025598004
rings.v3.skycell.1338.086.stk.i.unconv.fits,63.3991781518,3.40009018848
rings.v3.skycell.1338.087.stk.i.unconv.fits,62.9986723213,3.39975866371
rings.v3.skycell.1338.088.stk.i.unconv.fits,62.5982643294,3.39926155114
rings.v3.skycell.1338.089.stk.i.unconv.fits,62.1979932324,3.39859906868
rings.v3.skycell.1338.090.stk.i.unconv.fits,65.802516,3.79829641483
rings.v3.skycell.1338.091.stk.i.unconv.fits,65.4021473424,3.79903676982
rings.v3.skycell.1338.092.stk.i.unconv.fits,65.0016416829,3.79959232428
rings.v3.skycell.1338.093.stk.i.unconv.fits,64.6010381064,3.79996283471
rings.v3.skycell.1338.094.stk.i.unconv.fits,64.2003757554,3.80014813862
rings.v3.skycell.1338.095.stk.i.unconv.fits,63.7996938068,3.8001481547
rings.v3.skycell.1338.096.stk.i.unconv.fits,63.3990314491,3.79996288296
rings.v3.skycell.1338.097.stk.i.unconv.fits,62.998427859,3.79959240467
rings.v3.skycell.1338.098.stk.i.unconv.fits,62.597922179,3.79903688232
rings.v3.skycell.1338.099.stk.i.unconv.fits,62.1975534943,3.79829655938
rings.v3.skycell.1339.000.stk.i.unconv.fits,69.7985659117,0.199383536276
rings.v3.skycell.1339.001.stk.i.unconv.fits,69.3990738359,0.199422342822
rings.v3.skycell.1339.002.stk.i.unconv.fits,68.9994456567,0.199451462818
rings.v3.skycell.1339.003.stk.i.unconv.fits,68.599720203,0.199470883517
rings.v3.skycell.1339.004.stk.i.unconv.fits,68.1999363606,0.199480596416
rings.v3.skycell.1339.005.stk.i.unconv.fits,67.8001330492,0.199480597259
rings.v3.skycell.1339.006.stk.i.unconv.fits,67.4003492,0.199470886046
rings.v3.skycell.1339.007.stk.i.unconv.fits,67.0006237328,0.199451467031
rings.v3.skycell.1339.008.stk.i.unconv.fits,66.6009955333,0.199422348719
rings.v3.skycell.1339.009.stk.i.unconv.fits,66.2015034305,0.199383543853
rings.v3.skycell.1339.010.stk.i.unconv.fits,69.7990039555,0.599080877605
rings.v3.skycell.1339.011.stk.i.unconv.fits,69.3994146712,0.599197527544
rings.v3.skycell.1339.012.stk.i.unconv.fits,68.999689184,0.599285060363
rings.v3.skycell.1339.013.stk.i.unconv.fits,68.5998663512,0.599343437736
rings.v3.skycell.1339.014.stk.i.unconv.fits,68.199985087,0.599372634088
rings.v3.skycell.1339.015.stk.i.unconv.fits,67.8000843396,0.599372636622
rings.v3.skycell.1339.016.stk.i.unconv.fits,67.4002030686,0.599343445338
rings.v3.skycell.1339.017.stk.i.unconv.fits,67.0003802224,0.599285073029
rings.v3.skycell.1339.018.stk.i.unconv.fits,66.6006547149,0.599197545269
rings.v3.skycell.1339.019.stk.i.unconv.fits,66.2010654035,0.599080900381
rings.v3.skycell.1339.020.stk.i.unconv.fits,69.7994422127,0.998914546046
rings.v3.skycell.1339.021.stk.i.unconv.fits,69.3997556726,0.999109119052
rings.v3.skycell.1339.022.stk.i.unconv.fits,68.99993283,0.999255124502
rings.v3.skycell.1339.023.stk.i.unconv.fits,68.6000125707,0.999352498446
rings.v3.skycell.1339.024.stk.i.unconv.fits,68.2000338373,0.999401198207
rings.v3.skycell.1339.025.stk.i.unconv.fits,67.8000356063,0.999401202435
rings.v3.skycell.1339.026.stk.i.unconv.fits,67.4000568661,0.999352511126
rings.v3.skycell.1339.027.stk.i.unconv.fits,67.0001365932,0.999255145629
rings.v3.skycell.1339.028.stk.i.unconv.fits,66.6003137304,0.999109148618
rings.v3.skycell.1339.029.stk.i.unconv.fits,66.2006271632,0.998914584037
rings.v3.skycell.1339.030.stk.i.unconv.fits,69.7998806834,1.39884565274
rings.v3.skycell.1339.031.stk.i.unconv.fits,69.4000968401,1.3991182058
rings.v3.skycell.1339.032.stk.i.unconv.fits,69.0001765948,1.39932272665
rings.v3.skycell.1339.033.stk.i.unconv.fits,68.6001588615,1.3994591257
rings.v3.skycell.1339.034.stk.i.unconv.fits,68.2000826112,1.39952734314
rings.v3.skycell.1339.035.stk.i.unconv.fits,67.7999868493,1.39952734906
rings.v3.skycell.1339.036.stk.i.unconv.fits,67.3999105922,1.39945914346
rings.v3.skycell.1339.037.stk.i.unconv.fits,66.9998928454,1.39932275625
rings.v3.skycell.1339.038.stk.i.unconv.fits,66.5999725797,1.39911824721
rings.v3.skycell.1339.039.stk.i.unconv.fits,66.2001887094,1.39884570596
rings.v3.skycell.1339.040.stk.i.unconv.fits,69.8003193678,1.79883525191
rings.v3.skycell.1339.041.stk.i.unconv.fits,69.400438174,1.79918581925
rings.v3.skycell.1339.042.stk.i.unconv.fits,69.0004204785,1.7994488812
rings.v3.skycell.1339.043.stk.i.unconv.fits,68.6003052237,1.7996243225
rings.v3.skycell.1339.044.stk.i.unconv.fits,68.200131409,1.7997120662
rings.v3.skycell.1339.045.stk.i.unconv.fits,67.7999380684,1.79971207381
rings.v3.skycell.1339.046.stk.i.unconv.fits,67.399764247,1.79962434534
rings.v3.skycell.1339.047.stk.i.unconv.fits,66.9996489786,1.79944891927
rings.v3.skycell.1339.048.stk.i.unconv.fits,66.5996312628,1.79918587252
rings.v3.skycell.1339.049.stk.i.unconv.fits,66.1997500419,1.79883532036
rings.v3.skycell.1339.050.stk.i.unconv.fits,69.800758266,2.19884436356
rings.v3.skycell.1339.051.stk.i.unconv.fits,69.4007796743,2.19927295664
rings.v3.skycell.1339.052.stk.i.unconv.fits,69.0006644811,2.19959456829
rings.v3.skycell.1339.053.stk.i.unconv.fits,68.6004516572,2.19980905757
rings.v3.skycell.1339.054.stk.i.unconv.fits,68.2001802306,2.1999163304
rings.v3.skycell.1339.055.stk.i.unconv.fits,67.7998892638,2.19991633971
rings.v3.skycell.1339.056.stk.i.unconv.fits,67.3996178304,2.1998090855
rings.v3.skycell.1339.057.stk.i.unconv.fits,66.9994049929,2.19959461483
rings.v3.skycell.1339.058.stk.i.unconv.fits,66.5992897794,2.19927302176
rings.v3.skycell.1339.059.stk.i.unconv.fits,66.1993111607,2.19884444725
rings.v3.skycell.1339.060.stk.i.unconv.fits,69.8011973781,2.59883399632
rings.v3.skycell.1339.061.stk.i.unconv.fits,69.4011213412,2.59934060379
rings.v3.skycell.1339.062.stk.i.unconv.fits,69.0009086028,2.59972075664
rings.v3.skycell.1339.063.stk.i.unconv.fits,68.6005981622,2.59997428821
rings.v3.skycell.1339.064.stk.i.unconv.fits,68.200229076,2.60010108732
rings.v3.skycell.1339.065.stk.i.unconv.fits,67.7998404353,2.60010109833
rings.v3.skycell.1339.066.stk.i.unconv.fits,67.3994713424,2.59997432123
rings.v3.skycell.1339.067.stk.i.unconv.fits,66.9991608882,2.59972081164
rings.v3.skycell.1339.068.stk.i.unconv.fits,66.5989481294,2.59934068077
rings.v3.skycell.1339.069.stk.i.unconv.fits,66.1988720654,2.59883409524
rings.v3.skycell.1339.070.stk.i.unconv.fits,69.8016367044,2.99876517018
rings.v3.skycell.1339.071.stk.i.unconv.fits,69.4014631748,2.99934975793
rings.v3.skycell.1339.072.stk.i.unconv.fits,69.0011528436,2.99978842634
rings.v3.skycell.1339.073.stk.i.unconv.fits,68.6007447387,3.00008098314
rings.v3.skycell.1339.074.stk.i.unconv.fits,68.2002779453,3.00022729999
rings.v3.skycell.1339.075.stk.i.unconv.fits,67.799791583,3.00022731269
rings.v3.skycell.1339.076.stk.i.unconv.fits,67.3993247828,3.00008102124
rings.v3.skycell.1339.077.stk.i.unconv.fits,66.9989166644,2.99978848982
rings.v3.skycell.1339.078.stk.i.unconv.fits,66.5986063128,2.99934984676
rings.v3.skycell.1339.079.stk.i.unconv.fits,66.198432756,2.99876528432
rings.v3.skycell.1339.080.stk.i.unconv.fits,69.802076245,3.39859893932
rings.v3.skycell.1339.081.stk.i.unconv.fits,69.4018051751,3.39926145047
rings.v3.skycell.1339.082.stk.i.unconv.fits,69.0013972036,3.39975859177
rings.v3.skycell.1339.083.stk.i.unconv.fits,68.6008913867,3.40009014531
rings.v3.skycell.1339.084.stk.i.unconv.fits,68.2003268384,3.40025596565
rings.v3.skycell.1339.085.stk.i.unconv.fits,67.7997427069,3.40025598004
rings.v3.skycell.1339.086.stk.i.unconv.fits,67.3991781518,3.40009018848
rings.v3.skycell.1339.087.stk.i.unconv.fits,66.9986723213,3.39975866371
rings.v3.skycell.1339.088.stk.i.unconv.fits,66.5982643294,3.39926155114
rings.v3.skycell.1339.089.stk.i.unconv.fits,66.1979932324,3.39859906868
rings.v3.skycell.1339.090.stk.i.unconv.fits,69.802516,3.79829641483
rings.v3.skycell.1339.091.stk.i.unconv.fits,69.4021473424,3.79903676982
rings.v3.skycell.1339.092.stk.i.unconv.fits,69.0016416829,3.79959232428
rings.v3.skycell.1339.093.stk.i.unconv.fits,68.6010381064,3.79996283471
rings.v3.skycell.1339.094.stk.i.unconv.fits,68.2003757554,3.80014813862
rings.v3.skycell.1339.095.stk.i.unconv.fits,67.7996938068,3.8001481547
rings.v3.skycell.1339.096.stk.i.unconv.fits,67.3990314491,3.79996288296
rings.v3.skycell.1339.097.stk.i.unconv.fits,66.998427859,3.79959240467
rings.v3.skycell.1339.098.stk.i.unconv.fits,66.597922179,3.79903688232
rings.v3.skycell.1339.099.stk.i.unconv.fits,66.1975534943,3.79829655938
rings.v3.skycell.1340.000.stk.i.unconv.fits,73.7985659117,0.199383536276
rings.v3.skycell.1340.001.stk.i.unconv.fits,73.3990738359,0.199422342822
rings.v3.skycell.1340.002.stk.i.unconv.fits,72.9994456567,0.199451462818
rings.v3.skycell.1340.003.stk.i.unconv.fits,72.599720203,0.199470883517
rings.v3.skycell.1340.004.stk.i.unconv.fits,72.1999363606,0.199480596416
rings.v3.skycell.1340.005.stk.i.unconv.fits,71.8001330492,0.199480597259
rings.v3.skycell.1340.006.stk.i.unconv.fits,71.4003492,0.199470886046
rings.v3.skycell.1340.007.stk.i.unconv.fits,71.0006237328,0.199451467031
rings.v3.skycell.1340.008.stk.i.unconv.fits,70.6009955333,0.199422348719
rings.v3.skycell.1340.009.stk.i.unconv.fits,70.2015034305,0.199383543853
rings.v3.skycell.1340.010.stk.i.unconv.fits,73.7990039555,0.599080877605
rings.v3.skycell.1340.011.stk.i.unconv.fits,73.3994146712,0.599197527544
rings.v3.skycell.1340.012.stk.i.unconv.fits,72.999689184,0.599285060363
rings.v3.skycell.1340.013.stk.i.unconv.fits,72.5998663512,0.599343437736
rings.v3.skycell.1340.014.stk.i.unconv.fits,72.199985087,0.599372634088
rings.v3.skycell.1340.015.stk.i.unconv.fits,71.8000843396,0.599372636622
rings.v3.skycell.1340.016.stk.i.unconv.fits,71.4002030686,0.599343445338
rings.v3.skycell.1340.017.stk.i.unconv.fits,71.0003802224,0.599285073029
rings.v3.skycell.1340.018.stk.i.unconv.fits,70.6006547149,0.599197545269
rings.v3.skycell.1340.019.stk.i.unconv.fits,70.2010654035,0.599080900381
rings.v3.skycell.1340.020.stk.i.unconv.fits,73.7994422127,0.998914546046
rings.v3.skycell.1340.021.stk.i.unconv.fits,73.3997556726,0.999109119052
rings.v3.skycell.1340.022.stk.i.unconv.fits,72.99993283,0.999255124502
rings.v3.skycell.1340.023.stk.i.unconv.fits,72.6000125707,0.999352498446
rings.v3.skycell.1340.024.stk.i.unconv.fits,72.2000338373,0.999401198207
rings.v3.skycell.1340.025.stk.i.unconv.fits,71.8000356063,0.999401202435
rings.v3.skycell.1340.026.stk.i.unconv.fits,71.4000568661,0.999352511126
rings.v3.skycell.1340.027.stk.i.unconv.fits,71.0001365932,0.999255145629
rings.v3.skycell.1340.028.stk.i.unconv.fits,70.6003137304,0.999109148618
rings.v3.skycell.1340.029.stk.i.unconv.fits,70.2006271632,0.998914584037
rings.v3.skycell.1340.030.stk.i.unconv.fits,73.7998806834,1.39884565274
rings.v3.skycell.1340.031.stk.i.unconv.fits,73.4000968401,1.3991182058
rings.v3.skycell.1340.032.stk.i.unconv.fits,73.0001765948,1.39932272665
rings.v3.skycell.1340.033.stk.i.unconv.fits,72.6001588615,1.3994591257
rings.v3.skycell.1340.034.stk.i.unconv.fits,72.2000826112,1.39952734314
rings.v3.skycell.1340.035.stk.i.unconv.fits,71.7999868493,1.39952734906
rings.v3.skycell.1340.036.stk.i.unconv.fits,71.3999105922,1.39945914346
rings.v3.skycell.1340.037.stk.i.unconv.fits,70.9998928454,1.39932275625
rings.v3.skycell.1340.038.stk.i.unconv.fits,70.5999725797,1.39911824721
rings.v3.skycell.1340.039.stk.i.unconv.fits,70.2001887094,1.39884570596
rings.v3.skycell.1340.040.stk.i.unconv.fits,73.8003193678,1.79883525191
rings.v3.skycell.1340.041.stk.i.unconv.fits,73.400438174,1.79918581925
rings.v3.skycell.1340.042.stk.i.unconv.fits,73.0004204785,1.7994488812
rings.v3.skycell.1340.043.stk.i.unconv.fits,72.6003052237,1.7996243225
rings.v3.skycell.1340.044.stk.i.unconv.fits,72.200131409,1.7997120662
rings.v3.skycell.1340.045.stk.i.unconv.fits,71.7999380684,1.79971207381
rings.v3.skycell.1340.046.stk.i.unconv.fits,71.399764247,1.79962434534
rings.v3.skycell.1340.047.stk.i.unconv.fits,70.9996489786,1.79944891927
rings.v3.skycell.1340.048.stk.i.unconv.fits,70.5996312628,1.79918587252
rings.v3.skycell.1340.049.stk.i.unconv.fits,70.1997500419,1.79883532036
rings.v3.skycell.1340.050.stk.i.unconv.fits,73.800758266,2.19884436356
rings.v3.skycell.1340.051.stk.i.unconv.fits,73.4007796743,2.19927295664
rings.v3.skycell.1340.052.stk.i.unconv.fits,73.0006644811,2.19959456829
rings.v3.skycell.1340.053.stk.i.unconv.fits,72.6004516572,2.19980905757
rings.v3.skycell.1340.054.stk.i.unconv.fits,72.2001802306,2.1999163304
rings.v3.skycell.1340.055.stk.i.unconv.fits,71.7998892638,2.19991633971
rings.v3.skycell.1340.056.stk.i.unconv.fits,71.3996178304,2.1998090855
rings.v3.skycell.1340.057.stk.i.unconv.fits,70.9994049929,2.19959461483
rings.v3.skycell.1340.058.stk.i.unconv.fits,70.5992897794,2.19927302176
rings.v3.skycell.1340.059.stk.i.unconv.fits,70.1993111607,2.19884444725
rings.v3.skycell.1340.060.stk.i.unconv.fits,73.8011973781,2.59883399632
rings.v3.skycell.1340.061.stk.i.unconv.fits,73.4011213412,2.59934060379
rings.v3.skycell.1340.062.stk.i.unconv.fits,73.0009086028,2.59972075664
rings.v3.skycell.1340.063.stk.i.unconv.fits,72.6005981622,2.59997428821
rings.v3.skycell.1340.064.stk.i.unconv.fits,72.200229076,2.60010108732
rings.v3.skycell.1340.065.stk.i.unconv.fits,71.7998404353,2.60010109833
rings.v3.skycell.1340.066.stk.i.unconv.fits,71.3994713424,2.59997432123
rings.v3.skycell.1340.067.stk.i.unconv.fits,70.9991608882,2.59972081164
rings.v3.skycell.1340.068.stk.i.unconv.fits,70.5989481294,2.59934068077
rings.v3.skycell.1340.069.stk.i.unconv.fits,70.1988720654,2.59883409524
rings.v3.skycell.1340.070.stk.i.unconv.fits,73.8016367044,2.99876517018
rings.v3.skycell.1340.071.stk.i.unconv.fits,73.4014631748,2.99934975793
rings.v3.skycell.1340.072.stk.i.unconv.fits,73.0011528436,2.99978842634
rings.v3.skycell.1340.073.stk.i.unconv.fits,72.6007447387,3.00008098314
rings.v3.skycell.1340.074.stk.i.unconv.fits,72.2002779453,3.00022729999
rings.v3.skycell.1340.075.stk.i.unconv.fits,71.799791583,3.00022731269
rings.v3.skycell.1340.076.stk.i.unconv.fits,71.3993247828,3.00008102124
rings.v3.skycell.1340.077.stk.i.unconv.fits,70.9989166644,2.99978848982
rings.v3.skycell.1340.078.stk.i.unconv.fits,70.5986063128,2.99934984676
rings.v3.skycell.1340.079.stk.i.unconv.fits,70.198432756,2.99876528432
rings.v3.skycell.1340.080.stk.i.unconv.fits,73.802076245,3.39859893932
rings.v3.skycell.1340.081.stk.i.unconv.fits,73.4018051751,3.39926145047
rings.v3.skycell.1340.082.stk.i.unconv.fits,73.0013972036,3.39975859177
rings.v3.skycell.1340.083.stk.i.unconv.fits,72.6008913867,3.40009014531
rings.v3.skycell.1340.084.stk.i.unconv.fits,72.2003268384,3.40025596565
rings.v3.skycell.1340.085.stk.i.unconv.fits,71.7997427069,3.40025598004
rings.v3.skycell.1340.086.stk.i.unconv.fits,71.3991781518,3.40009018848
rings.v3.skycell.1340.087.stk.i.unconv.fits,70.9986723213,3.39975866371
rings.v3.skycell.1340.088.stk.i.unconv.fits,70.5982643294,3.39926155114
rings.v3.skycell.1340.089.stk.i.unconv.fits,70.1979932324,3.39859906868
rings.v3.skycell.1340.090.stk.i.unconv.fits,73.802516,3.79829641483
rings.v3.skycell.1340.091.stk.i.unconv.fits,73.4021473424,3.79903676982
rings.v3.skycell.1340.092.stk.i.unconv.fits,73.0016416829,3.79959232428
rings.v3.skycell.1340.093.stk.i.unconv.fits,72.6010381064,3.79996283471
rings.v3.skycell.1340.094.stk.i.unconv.fits,72.2003757554,3.80014813862
rings.v3.skycell.1340.095.stk.i.unconv.fits,71.7996938068,3.8001481547
rings.v3.skycell.1340.096.stk.i.unconv.fits,71.3990314491,3.79996288296
rings.v3.skycell.1340.097.stk.i.unconv.fits,70.998427859,3.79959240467
rings.v3.skycell.1340.098.stk.i.unconv.fits,70.597922179,3.79903688232
rings.v3.skycell.1340.099.stk.i.unconv.fits,70.1975534943,3.79829655938
rings.v3.skycell.1341.000.stk.i.unconv.fits,77.7985659117,0.199383536276
rings.v3.skycell.1341.001.stk.i.unconv.fits,77.3990738359,0.199422342822
rings.v3.skycell.1341.002.stk.i.unconv.fits,76.9994456567,0.199451462818
rings.v3.skycell.1341.003.stk.i.unconv.fits,76.599720203,0.199470883517
rings.v3.skycell.1341.004.stk.i.unconv.fits,76.1999363606,0.199480596416
rings.v3.skycell.1341.005.stk.i.unconv.fits,75.8001330492,0.199480597259
rings.v3.skycell.1341.006.stk.i.unconv.fits,75.4003492,0.199470886046
rings.v3.skycell.1341.007.stk.i.unconv.fits,75.0006237328,0.199451467031
rings.v3.skycell.1341.008.stk.i.unconv.fits,74.6009955333,0.199422348719
rings.v3.skycell.1341.009.stk.i.unconv.fits,74.2015034305,0.199383543853
rings.v3.skycell.1341.010.stk.i.unconv.fits,77.7990039555,0.599080877605
rings.v3.skycell.1341.011.stk.i.unconv.fits,77.3994146712,0.599197527544
rings.v3.skycell.1341.012.stk.i.unconv.fits,76.999689184,0.599285060363
rings.v3.skycell.1341.013.stk.i.unconv.fits,76.5998663512,0.599343437736
rings.v3.skycell.1341.014.stk.i.unconv.fits,76.199985087,0.599372634088
rings.v3.skycell.1341.015.stk.i.unconv.fits,75.8000843396,0.599372636622
rings.v3.skycell.1341.016.stk.i.unconv.fits,75.4002030686,0.599343445338
rings.v3.skycell.1341.017.stk.i.unconv.fits,75.0003802224,0.599285073029
rings.v3.skycell.1341.018.stk.i.unconv.fits,74.6006547149,0.599197545269
rings.v3.skycell.1341.019.stk.i.unconv.fits,74.2010654035,0.599080900381
rings.v3.skycell.1341.020.stk.i.unconv.fits,77.7994422127,0.998914546046
rings.v3.skycell.1341.021.stk.i.unconv.fits,77.3997556726,0.999109119052
rings.v3.skycell.1341.022.stk.i.unconv.fits,76.99993283,0.999255124502
rings.v3.skycell.1341.023.stk.i.unconv.fits,76.6000125707,0.999352498446
rings.v3.skycell.1341.024.stk.i.unconv.fits,76.2000338373,0.999401198207
rings.v3.skycell.1341.025.stk.i.unconv.fits,75.8000356063,0.999401202435
rings.v3.skycell.1341.026.stk.i.unconv.fits,75.4000568661,0.999352511126
rings.v3.skycell.1341.027.stk.i.unconv.fits,75.0001365932,0.999255145629
rings.v3.skycell.1341.028.stk.i.unconv.fits,74.6003137304,0.999109148618
rings.v3.skycell.1341.029.stk.i.unconv.fits,74.2006271632,0.998914584037
rings.v3.skycell.1341.030.stk.i.unconv.fits,77.7998806834,1.39884565274
rings.v3.skycell.1341.031.stk.i.unconv.fits,77.4000968401,1.3991182058
rings.v3.skycell.1341.032.stk.i.unconv.fits,77.0001765948,1.39932272665
rings.v3.skycell.1341.033.stk.i.unconv.fits,76.6001588615,1.3994591257
rings.v3.skycell.1341.034.stk.i.unconv.fits,76.2000826112,1.39952734314
rings.v3.skycell.1341.035.stk.i.unconv.fits,75.7999868493,1.39952734906
rings.v3.skycell.1341.036.stk.i.unconv.fits,75.3999105922,1.39945914346
rings.v3.skycell.1341.037.stk.i.unconv.fits,74.9998928454,1.39932275625
rings.v3.skycell.1341.038.stk.i.unconv.fits,74.5999725797,1.39911824721
rings.v3.skycell.1341.039.stk.i.unconv.fits,74.2001887094,1.39884570596
rings.v3.skycell.1341.040.stk.i.unconv.fits,77.8003193678,1.79883525191
rings.v3.skycell.1341.041.stk.i.unconv.fits,77.400438174,1.79918581925
rings.v3.skycell.1341.042.stk.i.unconv.fits,77.0004204785,1.7994488812
rings.v3.skycell.1341.043.stk.i.unconv.fits,76.6003052237,1.7996243225
rings.v3.skycell.1341.044.stk.i.unconv.fits,76.200131409,1.7997120662
rings.v3.skycell.1341.045.stk.i.unconv.fits,75.7999380684,1.79971207381
rings.v3.skycell.1341.046.stk.i.unconv.fits,75.399764247,1.79962434534
rings.v3.skycell.1341.047.stk.i.unconv.fits,74.9996489786,1.79944891927
rings.v3.skycell.1341.048.stk.i.unconv.fits,74.5996312628,1.79918587252
rings.v3.skycell.1341.049.stk.i.unconv.fits,74.1997500419,1.79883532036
rings.v3.skycell.1341.050.stk.i.unconv.fits,77.800758266,2.19884436356
rings.v3.skycell.1341.051.stk.i.unconv.fits,77.4007796743,2.19927295664
rings.v3.skycell.1341.052.stk.i.unconv.fits,77.0006644811,2.19959456829
rings.v3.skycell.1341.053.stk.i.unconv.fits,76.6004516572,2.19980905757
rings.v3.skycell.1341.054.stk.i.unconv.fits,76.2001802306,2.1999163304
rings.v3.skycell.1341.055.stk.i.unconv.fits,75.7998892638,2.19991633971
rings.v3.skycell.1341.056.stk.i.unconv.fits,75.3996178304,2.1998090855
rings.v3.skycell.1341.057.stk.i.unconv.fits,74.9994049929,2.19959461483
rings.v3.skycell.1341.058.stk.i.unconv.fits,74.5992897794,2.19927302176
rings.v3.skycell.1341.059.stk.i.unconv.fits,74.1993111607,2.19884444725
rings.v3.skycell.1341.060.stk.i.unconv.fits,77.8011973781,2.59883399632
rings.v3.skycell.1341.061.stk.i.unconv.fits,77.4011213412,2.59934060379
rings.v3.skycell.1341.062.stk.i.unconv.fits,77.0009086028,2.59972075664
rings.v3.skycell.1341.063.stk.i.unconv.fits,76.6005981622,2.59997428821
rings.v3.skycell.1341.064.stk.i.unconv.fits,76.200229076,2.60010108732
rings.v3.skycell.1341.065.stk.i.unconv.fits,75.7998404353,2.60010109833
rings.v3.skycell.1341.066.stk.i.unconv.fits,75.3994713424,2.59997432123
rings.v3.skycell.1341.067.stk.i.unconv.fits,74.9991608882,2.59972081164
rings.v3.skycell.1341.068.stk.i.unconv.fits,74.5989481294,2.59934068077
rings.v3.skycell.1341.069.stk.i.unconv.fits,74.1988720654,2.59883409524
rings.v3.skycell.1341.070.stk.i.unconv.fits,77.8016367044,2.99876517018
rings.v3.skycell.1341.071.stk.i.unconv.fits,77.4014631748,2.99934975793
rings.v3.skycell.1341.072.stk.i.unconv.fits,77.0011528436,2.99978842634
rings.v3.skycell.1341.073.stk.i.unconv.fits,76.6007447387,3.00008098314
rings.v3.skycell.1341.074.stk.i.unconv.fits,76.2002779453,3.00022729999
rings.v3.skycell.1341.075.stk.i.unconv.fits,75.799791583,3.00022731269
rings.v3.skycell.1341.076.stk.i.unconv.fits,75.3993247828,3.00008102124
rings.v3.skycell.1341.077.stk.i.unconv.fits,74.9989166644,2.99978848982
rings.v3.skycell.1341.078.stk.i.unconv.fits,74.5986063128,2.99934984676
rings.v3.skycell.1341.079.stk.i.unconv.fits,74.198432756,2.99876528432
rings.v3.skycell.1341.080.stk.i.unconv.fits,77.802076245,3.39859893932
rings.v3.skycell.1341.081.stk.i.unconv.fits,77.4018051751,3.39926145047
rings.v3.skycell.1341.082.stk.i.unconv.fits,77.0013972036,3.39975859177
rings.v3.skycell.1341.083.stk.i.unconv.fits,76.6008913867,3.40009014531
rings.v3.skycell.1341.084.stk.i.unconv.fits,76.2003268384,3.40025596565
rings.v3.skycell.1341.085.stk.i.unconv.fits,75.7997427069,3.40025598004
rings.v3.skycell.1341.086.stk.i.unconv.fits,75.3991781518,3.40009018848
rings.v3.skycell.1341.087.stk.i.unconv.fits,74.9986723213,3.39975866371
rings.v3.skycell.1341.088.stk.i.unconv.fits,74.5982643294,3.39926155114
rings.v3.skycell.1341.089.stk.i.unconv.fits,74.1979932324,3.39859906868
rings.v3.skycell.1341.090.stk.i.unconv.fits,77.802516,3.79829641483
rings.v3.skycell.1341.091.stk.i.unconv.fits,77.4021473424,3.79903676982
rings.v3.skycell.1341.092.stk.i.unconv.fits,77.0016416829,3.79959232428
rings.v3.skycell.1341.093.stk.i.unconv.fits,76.6010381064,3.79996283471
rings.v3.skycell.1341.094.stk.i.unconv.fits,76.2003757554,3.80014813862
rings.v3.skycell.1341.095.stk.i.unconv.fits,75.7996938068,3.8001481547
rings.v3.skycell.1341.096.stk.i.unconv.fits,75.3990314491,3.79996288296
rings.v3.skycell.1341.097.stk.i.unconv.fits,74.998427859,3.79959240467
rings.v3.skycell.1341.098.stk.i.unconv.fits,74.597922179,3.79903688232
rings.v3.skycell.1341.099.stk.i.unconv.fits,74.1975534943,3.79829655938
rings.v3.skycell.1342.000.stk.i.unconv.fits,81.7985659117,0.199383536276
rings.v3.skycell.1342.001.stk.i.unconv.fits,81.3990738359,0.199422342822
rings.v3.skycell.1342.002.stk.i.unconv.fits,80.9994456567,0.199451462818
rings.v3.skycell.1342.003.stk.i.unconv.fits,80.599720203,0.199470883517
rings.v3.skycell.1342.004.stk.i.unconv.fits,80.1999363606,0.199480596416
rings.v3.skycell.1342.005.stk.i.unconv.fits,79.8001330492,0.199480597259
rings.v3.skycell.1342.006.stk.i.unconv.fits,79.4003492,0.199470886046
rings.v3.skycell.1342.007.stk.i.unconv.fits,79.0006237328,0.199451467031
rings.v3.skycell.1342.008.stk.i.unconv.fits,78.6009955333,0.199422348719
rings.v3.skycell.1342.009.stk.i.unconv.fits,78.2015034305,0.199383543853
rings.v3.skycell.1342.010.stk.i.unconv.fits,81.7990039555,0.599080877605
rings.v3.skycell.1342.011.stk.i.unconv.fits,81.3994146712,0.599197527544
rings.v3.skycell.1342.012.stk.i.unconv.fits,80.999689184,0.599285060363
rings.v3.skycell.1342.013.stk.i.unconv.fits,80.5998663512,0.599343437736
rings.v3.skycell.1342.014.stk.i.unconv.fits,80.199985087,0.599372634088
rings.v3.skycell.1342.015.stk.i.unconv.fits,79.8000843396,0.599372636622
rings.v3.skycell.1342.016.stk.i.unconv.fits,79.4002030686,0.599343445338
rings.v3.skycell.1342.017.stk.i.unconv.fits,79.0003802224,0.599285073029
